Video ID,Comment ID,comments,Likes
OPf0YbXqDm0,UgxI9xhD7-ET3QiHFOp4AaABAg,Mark  Ronson    I  can't  believe  you're  taking  the  spotlight  in  MY  song    Bruno  Mars      Don't  believe  me  just  watch    ,818
OPf0YbXqDm0,UgyNKVP_A-KDoEttM1F4AaABAg,6  years  later  you  are  still  young  and  your  voice  is  amazing,1
OPf0YbXqDm0,Ugw28OqLubYNbH9bIsl4AaABAg,2021  but  still  love  this  music,0
OPf0YbXqDm0,UgyLtaZMfBXp_NO_TrJ4AaABAg,When  I  was  in  first  grade    this  was  one  of  the  most  played  songs  I  would  always  hear  during  PE    Memories    ,4
OPf0YbXqDm0,UghViwWdeO82IHgCoAEC,I  think  the  whole  Michael  Jackson  persona  he's  taken  on  is  great    His  vision  is  fresh    modern    a  nice  breath  of  fresh  air  from  our  current  pop  music      lol  i'm  14  I  wasn't  a  huge  fan  of  mj  but  this'  great    ,157
OPf0YbXqDm0,Ugx_PZkq35o5fQWJx294AaABAg,Ohhh  yes  I  listened  to  this  7  years  ago  and  I  started  searching  for  this  song  for  1  year  and  I  found  it  now  damn  old  memories,0
OPf0YbXqDm0,UgxQojktrF7yMEQwUWN4AaABAg,I  remember  my  class  allways  used  to  listen  to  uptown  funk    it's  acturally  a  miracle  that  i  found  the  song,0
OPf0YbXqDm0,UgyJySnp8x-91X4QmIl4AaABAg,This  song  can  t  be  7  years  old  already          it  feels  just  like  yesterday  it  came  out  ,22
OPf0YbXqDm0,UgwPvl7SL68FXUhxbAp4AaABAg,Bro  I  used  to  my  jam  when  it  came  out  it  was    and  still  is,0
OPf0YbXqDm0,Ugw5BU0RKM2Pw8L2SBZ4AaABAg,Im  just  so  proud  that  after  7  years  i  still  see  ''1  day  ago''  We  never  actually  left,4414
OPf0YbXqDm0,UgwSc6lRQ4zJvKarnFh4AaABAg,I  don't  know  why    but  this  song  is  extremely  addictive  ,22
OPf0YbXqDm0,UgwlAvW_YjIylkwRtlF4AaABAg,I  remember  in  2016  when  I  was  7  when  it  came  out  and  my  aunt  showed  it  to  me    and  I  loved  it    Now  that  I  looked  back  on  it  and  I  still  love  it  ,1
OPf0YbXqDm0,Ugye7K2dTqvwOHrzYaJ4AaABAg,I  remember  when  this  hit  the  charts  and  my  boyfriend  at  the  time  getting  mad  BC  I'd  just  put  it  on  repeat  and  dance  like  the  drunken  aunt  at  the  wedding,0
OPf0YbXqDm0,UgxWzltleiz03ZASkfd4AaABAg,This  song  never  gets  boring  ,115
OPf0YbXqDm0,UgxiJUNa-UibslxdDDl4AaABAg,Ok  but  like    can  anyone  give  some  credit  to  Mark    these  beats  are  i  n  c  r  e  d  i  b  l  e  ,4956
OPf0YbXqDm0,UgzaZ38H2IEsTSXWcVh4AaABAg,This  is  one  of  the  beautiful  song    that  I  ever  listen  in  my  life  ,2
OPf0YbXqDm0,UgxYZE8HEcoKzswigM54AaABAg,Day  233  of  me  listening  to  Uptown  Funk  every  day  for  a  year,2
OPf0YbXqDm0,UgzxVBvHg53pQIrA7kh4AaABAg,This  song  is  definitely  gonna  be  in  my  wedding,1
OPf0YbXqDm0,UgwMs4xHc7-XD_QacMh4AaABAg,Awesome  artist  Love  The  chorus  line,0
