Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,its so good its a masterpiece i need to cry - and this song is on my playlist,Ugy6fg1JYslok51cC1B4AaABAg,0,10
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,This song makes me want to go outside scream and just let everything out,UgxOE77wKa6Mtp2gPFV4AaABAg,65,7321
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"""It's 18th November... Let's see how many legends are listeting to this masterpiece.""",UgwJwxwB__ICGs3XGUR4AaABAg,0,5
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"This song has no subtitles because everyone feels the same emotion when listening to this song, no matter what language it is in...",Ugyw4xmJBr6n6gVpqjN4AaABAg,2,45
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,This song just describes my situation my family is divided and I don't have many people to talk to. thanks for this song,UgwLWK6Mc_YN4JXItPl4AaABAg,0,1
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,buenisima,UgwBVZ4xhl-IAHsi0lZ4AaABAg,0,3
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"I DID IT GUYS, I FOUND MY LOVE!",UgxT-OQFH6iHvElTcy94AaABAg,492,67110
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"""All my tears have been used up""
This one really hurts my feelings because it remembers me of my ex bsf.. 💔",UgzSJrVYPxRfvCVS6gd4AaABAg,0,21
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,“And I wanna cry but my tears have been used up”🤩👏,UgyBTg9JdKfodPbd9eR4AaABAg,0,1
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,We are all so destroyed inside :(,UgwtGqfYwQvcqKEFuaV4AaABAg,2,72
